     1    0.083    0.172     -0.205  0.010     3.35     4.37    -2.12     2.76
    -3    0.215    0.169     -0.966  0.199     1.27    -1.69    -6.95     7.44
     2   -0.059   -0.009      0.060  0.006     1.04    -1.63     3.10     6.36
     3    0.732    0.358     -0.858  0.199     3.48    -4.28    -3.52     4.31
    -2    0.117   -0.130     -0.174  0.006     5.34    -3.59    -2.91     4.15
    -2   -1.523    0.868     -1.750  0.006    -2.57    -1.02    -5.13     6.54
    -1   -0.111   -0.062     -0.107  0.010    -1.10    -3.08   -12.38    13.28
    -2   -0.377    0.130     -0.119  0.006    -7.29     0.23    -0.74     9.67
    -1   -0.296    0.349      0.077  0.010    -6.11     4.61    -0.14     6.71
     2    0.339    0.554      1.035  0.006    -1.12     3.08     7.25     9.52
     2    0.248    0.317      0.482  0.006    -1.18     1.71    -0.31     5.69
    -3    0.034    0.406     -0.707  0.199    -2.56     4.19   -14.92    16.22
    -1   -0.303    0.101     -0.193  0.010    -2.79     0.79    -1.09     2.17
     2   -0.250    0.048     -0.548  0.006    -3.54    -0.31    -2.82     3.43
     3   -0.046   -0.146      2.029  0.199    -3.94     0.63    11.02    11.48
    -3   -0.314   -0.496      0.879  0.199    -4.25    -0.82     6.19     6.87
     3    0.290   -0.025      0.594  0.199     4.58     1.10     1.72     2.19
    -2    0.005   -0.086      1.000  0.006     0.66     2.69    12.42    13.56
     1   -0.019   -0.109      0.270  0.010     0.35    -4.69     2.22     2.52
    -2   -0.206   -0.210      0.706  0.006    -4.40    -8.25     9.76    11.91
     2    0.450   -0.429      0.454  0.006     1.76    -3.66     0.76     1.03
    -1    0.126    0.240      0.834  0.010     2.52    -2.40    13.34    13.99
     1    0.637    0.618     23.733  0.010    -0.68    -1.81    25.43    25.50
    -3   -0.935   -0.453      2.533  0.199    -1.85    -3.51     5.17     5.61
    -1   -0.435    0.400      0.505  0.010    -0.38     5.64     0.11     0.23
     1   -0.188    0.317      0.111  0.010    -0.43     5.64     0.04     0.42
    -2    0.060   -0.011      0.080  0.006     5.66    -0.53     1.07     2.12
     1   -0.447   -0.735      1.638  0.010     3.45    -1.46     5.00     5.81
    -1   -0.159   -0.231     -1.860  0.010     1.90    -4.03    -4.88     5.51
     2    0.551   -0.253     -1.960  0.006     3.40    -2.96    -7.06     8.10
    -1    0.025   -0.016      0.007  0.010    -8.47     3.45    -0.85    11.83
     1   -0.311    0.147      0.381  0.010    -2.07    -1.24     6.70     7.63
     2    0.109    0.136     -0.056  0.006     1.02     3.35     1.20     8.20
    -2    0.009   -0.098      0.004  0.006     3.27    -0.50    -3.05     4.11
    -1    0.059    0.125     -0.144  0.010    -0.36    -0.76    -2.52     7.35
     3   -0.010   -0.288      0.402  0.199     2.33    -5.22     8.77    11.08
     1   -0.023    0.079     -0.437  0.010    -0.32    -1.06    -6.63    10.09
    -2    0.185    0.060     -0.236  0.006     0.44     1.82    -2.56     4.12
     2   -0.262   -0.198      0.387  0.006     0.02    -2.49     4.14     6.32
     1   -0.308   -0.351      0.234  0.010    -3.38    -0.61     2.73     3.85
     1   -0.426    0.243     -0.020  0.010    -1.83    -1.88     0.52     2.77
    -1    0.206   -0.084      0.955  0.010     6.34     1.33    19.41    20.42
     2    0.207    0.017      0.804  0.006    12.78    -0.36    29.29    32.12
    -2   -0.115   -0.513      1.292  0.006    -2.52    -3.29     0.75     1.21
     1   -0.220   -0.329      0.245  0.010    -3.37    -4.87     1.57     2.98
     1    0.025   -0.179     -0.045  0.010     2.77    -2.65    -2.14     5.16
     1    0.369   -0.507     -1.060  0.010     1.66    -2.65    -2.24     3.04
     2    0.124    0.051     -0.695  0.006     0.45    -0.79    -5.19     6.44
    -2   -0.003    0.168      0.006  0.006    -4.35     4.06     0.27     1.03
     1   -0.102    0.188      0.031  0.010    -3.57     5.17    -0.26     1.12
     2   -0.296    0.361      0.524  0.006    -2.34     6.40     3.43     4.32
    -1   -0.074    0.589      0.516  0.010    -0.99     6.14     1.34     1.90
    -2   -0.119    0.264     -0.054  0.006    -2.17    -0.39     0.52     2.71
     1   -0.118   -0.099      0.191  0.010    -3.36    -0.10    -1.52     3.96
     2   -0.027   -0.030     -1.136  0.006     1.89    -3.25   -10.43    10.70
    -3    0.543   -0.181     -2.191  0.199     2.62    -3.49   -11.09    11.51
    -3   -0.091   -0.528      1.169  0.199    -3.04    -4.69     2.78     3.47
     2   -0.023   -0.071      0.063  0.006    -2.22    -3.87     2.90     3.31
    -1   -0.112   -0.038      0.186  0.010    -3.44     2.55    17.00    17.75
     2   -0.054   -0.079     -0.101  0.006    -2.92     0.52     2.06     3.64
    -2    0.132    0.477      5.179  0.006     0.22     4.91    68.65    68.90
     3    0.418    2.353      6.579  0.199     1.74     4.15     0.22     0.24
     3   -0.192    0.141      0.270  0.199    -6.79    -0.21     0.55     1.03
    -1   -0.245   -0.189     -0.045  0.010    -4.49    -1.50    -2.03     3.96
     2   -0.450    0.407     -0.160  0.006    -2.71     4.83    -1.04     1.84
    -2   -0.449    0.515     -0.220  0.006    -4.14     4.63    -3.69     4.82
    -2    0.104    0.011      0.218  0.006    -0.53    -0.43     4.28     4.69
     3    0.083    0.859      0.424  0.199     1.24     5.79     3.79     7.11
     3    0.423   -0.195      0.892  0.199     2.71     1.75     3.94     4.61
    -3    0.308    0.307      0.008  0.199     1.48     2.10    -0.43     6.32
    -2    0.034   -0.597      1.174  0.006     3.66    -4.77     1.62     2.09
     1    0.162   -0.267      1.578  0.010     3.49    -4.73     6.50     6.66
     2   -0.046   -0.122     -0.011  0.006     3.67    -3.93    -0.21     0.24
     2    0.144   -0.172     -0.239  0.006     3.48    -4.79    -3.36     4.81
     2   -0.067   -0.547     -0.605  0.006     2.56    -4.36    -1.97     2.59
     1   -0.095    0.277      0.101  0.010     0.24    -0.16    -3.33     6.32
    -1    0.591   -0.877     -0.217  0.010    -0.66    -4.36    -0.45     2.35
     2    0.777    0.558     -1.600  0.006     2.76     8.05    -6.26     7.31
    -1   -0.079    0.819     -1.385  0.010     0.09     5.64    -0.20     0.24
    -1   -0.037    0.300      0.218  0.010    -1.48     3.77     1.86     5.13
     2   -0.030    0.184      0.229  0.006    -1.97     2.49     7.79     8.18
     1   -0.016    0.130      0.449  0.010     0.53     4.67     2.04     4.25
     2    0.427    0.467      0.869  0.006     0.75     3.91     5.13     5.82
     2   -0.055   -0.110      0.231  0.006    -1.60    -1.50     8.50    11.05
     3   -0.468    0.753     -0.970  0.199    -1.79     5.73    -0.19     0.24
    -1   -0.224    0.415     -1.090  0.010    -1.79     5.73    -0.19     0.24
    -2   -0.003    0.011      0.074  0.006    -3.88     1.07     6.77     8.47
     2   -0.707   -0.517     -0.365  0.006    -3.56    -1.92    -0.94     2.53
     1    0.046    0.011      0.046  0.010     0.09    -3.37     3.38     8.20
    -2   -0.120   -0.167      0.253  0.006     3.28    -2.18     9.14    11.24
     1    0.010    0.109     -0.213  0.010     2.35     3.33    -0.48     0.82
     1    0.262    0.307     -0.520  0.010     4.10     2.86    -5.23     6.24
     1    0.113    0.131     -0.457  0.010     2.47     3.14    -2.78     3.10
    -2    0.182    0.104     -0.374  0.006     2.19    -0.38   -10.39    11.50
     1    0.152    0.016     -0.169  0.010     2.87     1.20    -2.70     3.90
    -2    0.335   -0.626     -0.666  0.006    -1.55    -4.71    -0.14     0.24
     2    0.118   -0.252     -0.350  0.006    -3.35    -7.11    -1.32     3.46
     2   -0.074   -0.156     -0.096  0.006    -4.91    -2.56    -3.09     4.21
     2   -0.049    0.145     -0.210  0.006    -7.86     2.58   -12.04    13.45
     2   -0.318    0.372     -0.627  0.006    -4.58     2.53    -7.69     9.79
    -2    0.736   -0.109     -0.526  0.006     2.77     1.11    -2.32     3.18
     2    0.282    0.636     -0.968  0.006     5.22     4.37    -7.36     8.59
     2   -0.037    0.009     -0.346  0.006    -4.97    -0.29    -1.85     2.43
    -1   -0.003   -0.474     -0.672  0.010    -4.99    -2.86    -4.82     5.33
    -2    0.115   -0.031     -0.442  0.006    -0.64    -4.62    -6.95     7.84
     1    0.011    0.023      0.005  0.010     0.42    -1.61    -3.65     7.89
    -3   -0.016   -0.318     -1.173  0.199    -1.30    -3.06   -12.32    13.28
     1   -0.189    0.231     -0.698  0.010    -0.56     0.30    -4.52     5.01
    -1    0.167   -0.155     -1.568  0.010     3.46     1.46   -12.61    13.00
     2   -0.087    0.253     -0.756  0.006     3.40     4.43   -10.88    11.62
     1    0.346   -0.445      0.815  0.010     0.34    -3.98     2.34     3.26
    -2   -0.416    0.111      0.838  0.006    -0.58    -1.25     5.45     7.74
    -1    0.251    0.240      0.858  0.010     4.61     4.37     5.13     7.21
    -2    0.056   -0.029      0.079  0.006     4.33    -0.82     1.66     3.07
    -1    0.104    0.347      1.300  0.010     3.43     1.84     9.28     9.48
    -1   -0.135   -0.112     -0.396  0.010    -4.53    -2.31    -4.09     4.96
    -2   -0.156   -0.308     -4.208  0.006    -4.61    -1.87    -5.41     5.74
    -1   -0.367   -0.057     -1.481  0.010    -4.14    -1.61    -4.43     5.02
     1    0.227    0.117     -0.160  0.010     4.38     2.55     1.30     2.11
    -2    0.375    0.315      0.662  0.006     4.77     1.68     0.16     0.47
    -1   -0.009    0.005     -0.010  0.010     2.02     5.69    -0.20     0.24
     2   -0.498    0.359     -2.671  0.006    -2.45     8.89   -11.85    13.20
    -2    0.115   -0.320     -0.004  0.006    -1.87     1.65     1.23     3.23
     3   -0.533   -0.091      1.099  0.199    -4.05     3.07     1.66     2.03
    -1    0.165   -0.061     -0.105  0.010     3.01    -3.41    -2.65     3.78
     3   -0.076   -0.146      0.601  0.199     0.48    -3.39     6.61     8.32
    -3    0.053    0.584      0.753  0.199    -3.76     2.11     2.93     3.93
     2   -0.269   -0.234      0.200  0.006    -1.20    -0.41     1.48     4.96
    -2   -0.186   -0.462      1.104  0.006    -3.12    -4.21     7.90     8.11
     3   -0.127   -0.225      1.046  0.199    -3.79    -3.15     1.39     1.68
    -2   -0.102   -0.280      0.608  0.006    -1.97    -3.25    11.15    13.32
     1    0.206    0.216      0.332  0.010     0.63    -0.03     0.82     1.45
    -3   -0.571   -0.409     -1.143  0.199    -6.99    -1.18    -3.30     3.73
     2   -0.044   -0.086      0.194  0.006    -5.69    -0.81    -0.14     0.24
    -3    0.067   -0.702      0.202  0.199     3.55    -4.77     0.72     1.42
     2   -0.189   -0.405     -0.224  0.006     2.99    -4.78     0.53     1.81
     2    0.516   -0.548      2.012  0.006    -0.64    -1.14     7.23     7.51
     2   -0.384   -0.619      2.130  0.006    -1.85    -1.67     9.65    10.43
     1   -0.119   -0.793      1.966  0.010    -0.79    -1.58     5.44     6.24
    -1    0.347    0.011     -1.047  0.010     3.24    -3.70   -10.52    10.74
     2    0.046   -0.568     -2.139  0.006     0.81    -3.85    -6.20     6.33
    -3   -0.162    0.195      0.033  0.199    -4.85     4.72    -0.33     0.98
     2   -0.210    0.278     -0.027  0.006    -5.40     5.16    -0.40     1.57
     2    0.424   -0.061     -0.424  0.006    -0.53    -0.31    -7.14     8.23
    -1   -0.306    0.394     -1.389  0.010    -4.17    -1.45   -11.23    12.10
    -2   -0.335   -0.365      4.131  0.006    -1.84     2.83    16.43    16.83
     2   -0.162   -0.003      0.756  0.006    -1.58     0.63    29.36    30.61
     2    0.371    0.271     -0.261  0.006     0.67     5.05     0.54     2.65
    -2    0.156    0.412     -0.220  0.006     0.06     5.58    -0.55     1.92
    -3    0.001   -0.337     -0.089  0.199     1.39    -7.58    -0.71     9.01
     2    0.289   -0.368     -0.175  0.006    -0.83    -1.76     0.30     2.87
     2   -0.582    0.703      1.908  0.006    -5.62     0.77     0.21     0.24
    -1   -0.723   -0.032      1.025  0.010    -5.62     0.77     0.21     0.24
    -1    0.063    0.119     -0.080  0.010     0.79     0.36    -2.89     6.45
     1    0.092    0.006      0.159  0.010    -0.43    -0.12     3.55     5.18
     2   -0.089   -0.349      0.056  0.006     0.77     1.04     1.29     4.81
    -1    0.115   -0.006      0.084  0.010     0.92     0.16     0.01     3.93
    -1    0.457   -0.235     -1.604  0.010     3.83    -2.96    -2.14     2.48
     3    0.157    0.047     -0.795  0.199     4.48    -0.50   -10.18    10.89
    -1    0.109   -0.201     -0.159  0.010     2.20    -1.59    -5.95     6.83
     1    0.094    0.030     -0.084  0.010     5.06     0.23     0.83     6.07
     2    0.216   -0.048      0.753  0.006    -0.79     1.15    11.72    12.89
     2   -0.074   -0.395     -0.038  0.006    -1.32    -1.08     3.00     5.74
     2   -0.066   -0.065      0.255  0.006    -0.91    -5.60     7.68     8.95
     3   -0.419    0.007     -0.857  0.199    -4.80     2.62    -5.62     6.92
    -2   -0.188    0.351     -0.896  0.006    -1.98     3.39   -10.82    11.92
    -1   -0.084    0.382     -0.732  0.010    -0.04     6.13    -0.57     0.84
     3    0.308    0.789     -1.213  0.199     0.02     5.90    -0.79     0.95
    -2    0.092    0.050     -0.001  0.006     0.07     5.48    -1.62     2.47
     1    0.394    0.269     -1.459  0.010     1.62     4.60    -5.18     5.44
     2   -0.032   -0.020      0.042  0.006    -3.11    -4.99    -5.19     6.05
    -1    0.019   -1.108     -1.236  0.010    -1.71   -11.75   -10.54    13.97
    -3    0.109    0.519      0.004  0.199     3.36     3.48    -0.02     3.17
     2    0.225   -0.015      1.209  0.006     3.29     1.69     8.03     8.34
     1    0.183    0.253     -0.129  0.010     4.89     1.79    -0.38     1.08
    -2    0.468    0.093      0.200  0.006     4.64     0.97    -0.16     0.81
     1    0.003    0.703      0.533  0.010     4.38     2.17     0.10     0.40
    -1    0.112    0.292      0.148  0.010     4.38     2.05     0.15     0.52
    -2    1.076    0.822     -0.350  0.006     6.78     5.06    -1.17     4.43
     1    0.255    0.186      0.350  0.010     3.71     3.21     0.37     1.26
     2    0.004   -0.947     -1.499  0.006    -0.62    -5.91    -4.61     5.84
    -2    0.216   -0.137     -0.157  0.006    -1.28    -1.80    -4.21     5.43
    -2    0.663    0.085     -0.194  0.006     5.62    -2.00    -0.57     3.43
     1    1.264    0.234     -1.195  0.010     5.18    -0.37    -2.01     3.60
    -3    0.201    0.131      0.062  0.199     4.78     0.39     1.62     2.29
     1    0.245   -0.056      2.572  0.010     3.87     1.77     2.70     2.86
    -1   -0.832   -0.705     -0.304  0.010    -5.10    -2.29    -1.17     2.01
     1   -0.168    0.571     -0.019  0.010    -4.23     0.25    -0.19     2.69
     2   -0.251   -0.129      0.370  0.006    -5.83    -3.27     2.15     2.62
    -1   -0.571   -0.410      2.502  0.010    -5.18    -2.81     1.26     1.41
     2    0.071   -0.126     -0.218  0.006    -1.11    -3.67    -5.78     6.23
    -2   -0.237   -0.280     -0.328  0.006    -1.36    -4.28    -1.69     3.27
    -1   -0.304   -0.062     -1.736  0.010    -3.26    -0.66   -31.59    32.41
     2   -0.224    0.605     -2.902  0.006    -1.12     5.46    -8.39     8.73
    -2   -0.136   -0.307      0.126  0.006    -3.66    -4.67     0.01     0.46
     1    0.318   -0.498      0.512  0.010    -3.57    -4.60     0.08     0.31
    -2    0.102    0.046      0.890  0.006     4.53     1.26     1.13     1.25
     2    0.368    0.375      0.454  0.006     4.47     0.39     2.20     3.03
     2   -0.140   -0.042     -0.088  0.006     2.28     1.98     1.20     6.06
    -2    0.543   -0.513     -0.363  0.006     3.10    -2.46    -0.09     0.24
     2   -0.377   -0.195     -0.651  0.006     0.89    -4.30    -2.08     2.32
     1   -0.892   -0.543     -1.841  0.010     0.86    -4.67    -1.03     1.16
     1   -1.684    0.172     -1.008  0.010    -1.36    -3.63    -1.94     3.46
    -1    0.052    0.347     -1.508  0.010    -1.57     4.05    -5.62     6.20
     1   -1.703    0.507     -4.425  0.010    -4.62     3.53    -2.76     3.07
    -1   -0.222   -0.103      0.245  0.010     0.66     0.87    -0.23     5.48
     2   -0.054   -0.654      0.470  0.006    -1.43     0.42    -0.85     4.84
    -2    0.074    0.319     -1.273  0.006     0.92     1.12    -7.11     7.56
     3    0.387    0.199     -0.808  0.199     1.26    -0.12    -5.22     6.36
     1   -0.009   -0.385      1.012  0.010     1.42    -1.32     7.82     8.59
    -1   -1.030   -0.030      2.934  0.010    -2.22     0.55     6.96     7.50
    -1   -0.066    0.349     -0.450  0.010    -0.52     4.48     0.16     2.15
     2    0.180    0.029     -0.196  0.006     7.48     3.46    -5.03     9.04
    -1    0.170   -0.095     -0.020  0.010     5.84    -3.18    -1.05    11.65
     2   -0.042    0.037      0.310  0.006    -0.82    -3.28     6.77     8.69
    -1    0.060   -0.005     -0.313  0.010     2.88    -1.25    -2.41     4.59
     2    0.175   -0.217     -0.103  0.006     2.65    -4.35     1.33     5.62
    -2    0.258    0.015      0.150  0.006     4.62     4.42     5.05     7.30
     2    0.065    0.350      0.125  0.006     0.87     4.29     2.54     3.61
    -3    0.507    0.301      1.258  0.199     3.19     4.56     4.01     4.33
     2    0.785   -0.072      0.820  0.006     4.11     3.37     2.92     4.05
     1    0.204    0.390      0.359  0.010     3.95     3.60     0.21     0.98
    -2    0.264    0.332     -0.417  0.006     3.83     2.82    -0.32     0.55
     1    0.321   -0.280      0.172  0.010    -5.85    -0.52     0.04     3.06
    -2   -0.088    0.007      0.421  0.006    -5.70     1.10     0.77     2.49
     2    0.052   -0.042     -0.198  0.006     2.17    -3.08    -9.89    10.34
    -2    0.517    0.271     -0.971  0.006     2.71    -3.30    -3.03     3.60
    -3   -0.502   -0.064     -0.280  0.199   -10.22    -1.97    -4.52    10.70
     1   -0.360   -0.303     -0.124  0.010    -4.64     1.20     0.49     2.46
    -1    0.187   -0.271      0.942  0.010     3.32    -5.25     7.39     7.71
     3    0.459   -0.488      0.613  0.199     1.41    -4.95     0.23     0.27
     2    0.504    0.047     -0.451  0.006     1.51     1.54    -1.90     2.29
    -2   -0.073   -0.032     -0.012  0.006     0.94     2.42   -11.56    12.75
     2   -0.126    0.067     -1.267  0.006    -0.60    -2.84   -29.63    30.28
     2   -0.086   -0.316     -0.055  0.006     0.12    -8.93    -2.54     7.68
     3    0.040   -0.004      0.035  0.199     2.67     0.49    -1.86     7.97
     1   -0.317    0.020     -0.005  0.010    -2.73     4.06    -0.19     1.99
    -3   -0.767    0.602      0.828  0.199    -3.39     5.40     2.88     3.88
    -2    0.007   -0.229     -0.278  0.006    -3.34    -5.14   -11.03    13.24
     3    0.219   -0.251     -0.284  0.199     2.92    -0.40    -1.49     2.93
     2   -0.126    0.215     10.785  0.006     1.25    -0.11    68.09    68.24
    -3    0.430    0.195      0.631  0.199     0.96    -0.53     7.78     9.45
     3   -0.218    0.072     -0.338  0.199   -10.49    -1.38    -7.04    10.08
    -1   -0.396    0.332      0.001  0.010    -5.11    -3.55    -0.63     1.03
    -2    0.046   -0.050      0.027  0.006     2.11    -2.94    -0.73     2.70
     2    0.053   -0.096      0.329  0.006     4.70    -0.53     6.77     7.95
     2    0.125   -0.069      0.519  0.006    -0.03     0.38     9.32    10.59
    -1    0.462    0.382      1.904  0.010     0.42     2.39     5.48     6.00
    -3   -0.119   -0.120      0.186  0.199    -0.67    -3.46     4.86     7.89
     2   -0.114   -0.001     -0.154  0.006    -4.35     1.31     0.61     5.39
    -1    2.123    0.842     -4.891  0.010     3.51     0.21    -8.77     9.41
     1    0.389    0.125     -7.869  0.010     2.07     0.30   -23.65    24.06
     1    0.173   -0.178      0.280  0.010     2.97    -0.32     2.76     4.68
     2    0.037   -0.001      0.113  0.006     5.41    -1.82    41.40    41.77
     2    0.034   -0.011      0.078  0.006     1.42     0.63     2.71     5.18
     2    0.206   -0.100     -0.321  0.006     0.09     1.45    -4.32     5.84
     2    0.145    0.076     -0.013  0.006     1.21     6.18    -2.72     3.62
     1    0.082    0.300     -0.491  0.010     0.85     4.45    -0.59     0.74
     1    0.230    0.636     -1.137  0.010     3.22     3.14    -2.77     4.14
     1    0.015    0.118     -0.256  0.010     0.38     3.12    -9.89    10.67
     1    0.395   -0.167     -1.290  0.010     3.35     2.36    -5.89     6.12
    -1   -0.659   -0.859      1.678  0.010    -5.37    -2.52     0.21     0.25
     2   -0.115   -0.425      1.027  0.006    -5.29    -3.18     1.49     1.70
     1   -0.345   -0.425     -0.411  0.010    -4.32    -3.78    -2.01     8.65
    -1   -0.242   -0.188     -0.224  0.010    -4.80    -0.14    -1.48     3.90
     1    0.261    0.045     -0.217  0.010     2.83     0.98    -4.66     6.23
    -2   -0.142    0.148     -0.300  0.006     1.79     2.54   -12.02    12.80
    -2    0.691    0.081     -0.395  0.006     1.22    -1.88     0.65     5.44
     2    0.219   -0.076     -0.391  0.006     2.40    -2.52    -3.04     3.87
    -2   -0.716   -0.077      1.051  0.006    -3.59    -4.06     0.65     1.07
     2    0.050   -0.033      1.289  0.006    -3.92    -4.39    24.52    25.00
    -1    0.010    0.024     -0.005  0.010     4.56     2.46    -0.66     1.42
     2    0.301    0.023     -0.218  0.006     4.97     2.29    -1.42     2.14
     3   -0.256   -0.566     -0.571  0.199    -8.26    -7.52   -10.76    17.60
    -2    0.000    0.487     -0.886  0.006    -3.33     4.54    -3.37     3.94
     3   -0.417   -0.049     -0.237  0.199   -10.45    -2.43    -6.61    12.34
    -1   -0.310   -0.037     -0.984  0.010    -4.68    -1.26    -5.70     6.14
     2    0.057   -0.080      0.517  0.006    -4.01    -4.37     4.14     4.22
     2    0.461   -0.580      0.793  0.006    -3.57    -4.37     0.20     0.25
     1   -0.573    0.008      0.639  0.010    -4.35    -3.89     1.53     1.98
    -2   -0.072   -0.251      0.246  0.006     2.54    -2.78     0.78     1.04
     2    0.284   -0.218      1.046  0.006     9.96    -4.68    35.36    37.18
    -1   -0.015   -0.262      0.041  0.010    -4.41    -1.02     0.77     4.94
     2   -0.929   -0.249     -0.830  0.006    -5.90    -1.08    -3.47     4.41
    -2   -0.002    0.131      0.144  0.006    -5.52     9.78     5.29    13.07
     3   -0.265    0.187      1.464  0.199    -3.62     4.81     9.26     9.59
    -2   -0.426   -0.228     -0.724  0.006    -5.71     1.48    -1.84     3.02
     2   -0.106    0.253     -0.065  0.006    -4.43     3.24    -0.16     0.46
     2   -0.010    0.180      1.480  0.006    -1.42     3.83     8.57     9.02
    -1    0.114   -0.231      0.128  0.010     1.02     4.71     7.81     9.18
    -2   -0.139   -0.807     -1.127  0.006     0.27    -5.29    -3.65     4.54
     2   -0.885   -0.756     -0.237  0.006    -4.86    -5.29    -1.65     6.52
    -2    0.101    0.172      0.355  0.006     0.05     1.79     6.94     9.45
     2    0.252   -0.127      2.599  0.006     0.05    -2.57    12.24    12.45
    -1    0.313    0.244      0.374  0.010     0.92     4.60     0.22     0.28
    -2    0.287    0.190      0.678  0.006     1.25     4.58     0.94     1.08
    -2    0.153    0.147      0.220  0.006     1.02     4.63     0.22     0.39
     1   -0.162   -0.104     -0.379  0.010     0.72    -0.12    -6.02     7.47
     2    0.063   -0.269     -1.414  0.006    -1.61    -2.02   -17.50    18.35
     1    0.015   -0.063     -0.143  0.010    -1.23     1.17   -13.09    14.29
     2   -0.001   -0.231     -0.102  0.006     1.37    -3.58    -0.28     1.36
    -1    0.385   -0.095     -0.765  0.010     2.04    -3.46    -2.53     3.08
    -1    0.070   -0.063     -0.151  0.010     3.98    -1.22   -23.60    25.66
     1    0.031    0.044     -0.044  0.010    -2.50     0.08   -39.83    40.89
    -1    0.204    0.155     -0.132  0.010     3.35     2.50    -0.47     2.21
     1    0.182    0.086      0.007  0.010     3.31     2.45     0.23     2.17
    -1    0.086   -0.116      0.070  0.010     1.95    -2.02    -3.60     6.03
     3   -0.020   -0.585     -0.703  0.199     0.47    -0.77    -1.76     2.50
     2    0.208    0.074     -0.223  0.006     3.92    -2.00    -1.44     1.88
    -2    0.453   -0.040     -0.297  0.006     3.90    -2.26    -1.19     3.91
     1   -0.274    0.149      0.085  0.010    -4.36     1.40    -2.28     4.97
    -1   -0.198   -0.124      0.123  0.010    -6.07    -0.78     3.76     4.26
    -1    0.170   -0.333      0.937  0.010     4.21     0.12     1.05     1.27
     2    0.066   -0.011      0.161  0.006     3.96     1.72     4.76     5.07
    -2    0.101   -0.038     -0.540  0.006     1.56     4.65    -7.51     8.22
     1   -0.368   -0.240     -0.943  0.010    -2.07     2.26    -6.92     7.86
    -2   -0.081   -0.638      0.121  0.006    -1.03    -5.40    -0.58     4.68
     1    0.204   -0.422      0.475  0.010     2.09    -4.64     0.97     2.47
     1    0.145    0.071      0.525  0.010     3.89     3.61     5.59     7.18
    -2    0.709    0.876      0.867  0.006     2.98     3.23     2.01     3.18
     1    0.048   -0.170     -0.349  0.010     1.86     0.72    -6.77     7.95
    -1    0.014    0.089     -0.180  0.010     6.09     4.55   -10.25    11.95
     3   -0.212   -0.137      0.926  0.199    -1.11     3.94     4.53     5.20
    -2   -0.342   -0.024      0.427  0.006    -2.88     3.30     2.15     3.00
     1    0.110   -0.039     -6.287  0.010     0.77    -1.26   -31.38    31.49
     2   -0.075    0.235     -1.600  0.006     0.87    -1.25   -10.91    11.39
     3   -0.187    0.014     -0.308  0.199    -4.36    -2.59    -9.51    10.93
    -2   -0.303    0.095      0.134  0.006     0.42     3.92     1.18     3.23
     1    0.321   -0.073     -0.002  0.010     3.31     2.89    -0.09     2.25
     3   -0.406    0.094      0.071  0.199     2.99     2.77    -0.48     2.55
    -1    0.212   -0.497      0.403  0.010     4.26    -5.88     7.89    12.39
    -1    1.209    0.218      4.227  0.010     4.67    -2.82    17.20    17.62
     1    0.633   -0.396      1.253  0.010     2.12    -2.91     2.49     2.80
    -2   -0.280    0.119      0.525  0.006    -1.21     4.83     6.59     7.33
    -2    0.246    0.224      0.083  0.006     0.85     3.52     1.60     3.38
    -1    0.465    0.829      0.219  0.010    -2.12     1.77     2.21     6.87
     2   -0.085   -0.232      0.076  0.006    -3.49     0.07     0.30     1.43
    -1   -0.096   -0.107      1.644  0.010    -3.77    -0.58     7.52     7.80
    -1   -0.119    0.108     -1.058  0.010    -0.64    -1.79    -5.21     6.45
     1    0.024   -0.200     -0.194  0.010     0.59    -3.83    -2.61     3.08
     2   -0.565    0.730     -0.133  0.006    -0.52     5.53    -0.82     1.91
    -2    0.004    0.008      0.001  0.006     0.72     4.69    -0.11     0.25
    -2    0.371    0.218      6.880  0.006     0.01    -1.88    43.82    44.01
     3    0.402   -1.381      4.272  0.199     0.50    -4.74     2.90     3.20
     1   -0.196   -0.198      0.735  0.010    -5.06    -5.07    29.83    32.89
    -2    0.555   -0.150     -0.039  0.006     2.20    -1.32     0.45     3.83
    -3    0.224   -0.569     -2.657  0.199     0.41    -1.49    -4.41     4.96
    -2    0.177    0.457     -1.986  0.006     0.96     2.99    -6.64     7.63
    -1   -0.005    0.037     -0.899  0.010     0.31     0.28    -4.62     4.72
    -2   -0.440   -0.272     -0.271  0.006    -4.04    -2.06    -1.67     2.90
     3   -0.020   -0.050     -0.325  0.199    -1.62    -2.01   -17.43    18.35
     3   -0.145    0.194     -0.315  0.199    -1.33     7.51   -19.03    22.93
    -2   -0.333   -0.039     -1.213  0.006    -2.32     3.06   -12.19    12.93
     1   -0.039    0.091     -1.189  0.010     1.39    -0.91   -19.07    20.17
    -2   -0.217   -0.015     -0.418  0.006    -2.89     1.46    -4.36     7.16
    -1    0.247   -0.175     -0.640  0.010     0.35     1.09    -6.93     8.62
     1   -0.128    0.034     -1.902  0.010    -1.26     3.43   -79.58    79.83
    -1    0.268   -0.135     -0.003  0.010     6.60    -1.12     0.29     3.46
     2    0.528    0.151      0.239  0.006     4.86    -0.50    -0.16     1.64
    -2   -0.687    0.697     -0.761  0.006    -3.98     4.44    -4.08     4.98
     1   -0.541   -0.013     -0.051  0.010    -5.33     5.18    -0.18     3.89
    -3    0.510    0.138     -0.127  0.199     1.29     3.76    -1.68     3.91
     2    0.203    0.160     -0.920  0.006     0.46     1.97    -8.84    10.06
